# Time,Input_meas,Output_meas,Input_sigma,Output_sigma
0.00081,-1.0127726823596914,-0.028508807636769246,0.01,0.005163133760744799
0.000811,-1.000381631286177,-0.03696669491999522,0.01,0.005171276633201457
0.000812,-1.0048818372836366,-0.025839920034664968,0.01,0.005179405797118626
0.0008129999999999999,-0.996923881652105,-0.04450886864884932,0.01,0.005187521275574656
0.0008139999999999999,-1.0003942521349483,-0.03141825367377772,0.01,0.0051956230916090414
0.000815,-1.0020061995515135,-0.04269728179891956,0.01,0.005203711268222494
0.000816,-1.0093581534675733,-0.03894535165572293,0.01,0.0052117858283770024
0.0008169999999999999,-1.0006958525418712,-0.04545258650672117,0.01,0.005219846794995896
0.0008179999999999999,-1.0066829115945448,-0.04989799242411983,0.01,0.005227894190963917
0.000819,-1.0020039657910143,-0.040796113824787116,0.01,0.005235928039127277
0.00082,-1.0011751377734224,-0.047362492681114636,0.01,0.005243948362293729
0.000821,-0.9939970448034857,-0.04516660994910117,0.01,0.005251955183232629
0.0008219999999999999,-1.0063631733155922,-0.0463440456589704,0.01,0.005259948524674998
0.000823,-1.0037742020343736,-0.053536956984627966,0.01,0.005267928409313592
0.000824,-0.9898203309822889,-0.05743942953622879,0.01,0.005275894859802963
0.000825,-1.002723271956197,-0.054434944181985905,0.01,0.005283847898759524
0.0008259999999999999,-1.0031596422050217,-0.05306137084359642,0.01,0.005291787548761613
0.0008269999999999999,-0.9918972985259233,-0.07128761181795036,0.01,0.005299713832349556
0.000828,-0.9978147381509173,-0.04958329590035723,0.01,0.005307626772025735
0.000829,-0.9996275737611906,-0.06323338669118696,0.01,0.005315526390254647
0.00083,-0.998338045148325,-0.06272237279663004,0.01,0.005323412709462973
0.0008309999999999999,-1.0129302030587275,-0.06602903020187263,0.01,0.005331285752039635
0.000832,-0.995917963510094,-0.06916576978614455,0.01,0.005339145540335865
0.000833,-0.987262020327964,-0.06724601758504369,0.01,0.005346992096665265
0.000834,-0.9947008355559172,-0.0732668013530369,0.01,0.005354825443303876
0.0008349999999999999,-1.016061770608253,-0.07615021508193445,0.01,0.005362645602490233
0.0008359999999999999,-0.9976473970233967,-0.07714350109358348,0.01,0.005370452596425435
0.000837,-1.0095272491842562,-0.07764539497402768,0.01,0.0053782464472732034
0.000838,-1.0027333962536227,-0.07708499985692745,0.01,0.005386027177159949
0.000839,-0.9991609027990896,-0.0873870643931518,0.01,0.005393794808174831
0.0008399999999999999,-1.0123703052271957,-0.07534898221950852,0.01,0.005401549362369823
0.000841,-0.9870789455983199,-0.08402965661225914,0.01,0.005409290861759773
0.000842,-1.0011166165863699,-0.07744127320281154,0.01,0.005417019328322467
0.000843,-0.9924959361005943,-0.08689753849484512,0.01,0.005424734783998692
0.0008439999999999999,-0.9940652014135916,-0.09593539527233451,0.01,0.005432437250692297
0.0008449999999999999,-0.9869664332869083,-0.08308398533226721,0.01,0.005440126750270256
0.000846,-0.9884823162571988,-0.09676378770081304,0.01,0.00544780330456273
0.000847,-1.0151316019028485,-0.10055797120625748,0.01,0.00545546693536313
0.000848,-0.999951890970355,-0.1041702548833635,0.01,0.005463117664428175
0.0008489999999999999,-1.0217240551664242,-0.09536603605001318,0.01,0.005470755513477959
0.00085,-1.004837769816482,-0.09789577078763788,0.01,0.005478380504196009
0.000851,-0.9932157731390617,-0.10446271210141499,0.01,0.00548599265822935
0.000852,-0.9912170334719941,-0.09561423919367522,0.01,0.00549359199718856
0.0008529999999999999,-0.9874617404178555,-0.09974088586812209,0.01,0.005501178542647838
0.0008539999999999999,-1.0041177764964968,-0.10290279962732468,0.01,0.005508752316145064
0.000855,-0.9971403591888214,-0.10852159506894193,0.01,0.005516313339181857
0.000856,-0.9993632636916805,-0.11122851477150777,0.01,0.005523861633223638
0.000857,-0.9876631318822404,-0.1015093482129817,0.01,0.005531397219699693
0.0008579999999999999,-0.9844470000931284,-0.09910027645220759,0.01,0.005538920120003229
0.000859,-1.0039153329867958,-0.11929011461987925,0.01,0.005546430355491439
0.00086,-0.9624836503273364,-0.10273893301831846,0.01,0.005553927947485561
0.000861,-1.0003604073417938,-0.10668962238261258,0.01,0.005561412917270939
0.0008619999999999999,-1.0039888843329432,-0.10365558116415005,0.01,0.005568885286097082
0.0008629999999999999,-0.9943215996325279,-0.1201253309873453,0.01,0.005576345075177727
0.000864,-0.9927280761494216,-0.12007297752857012,0.01,0.005583792305690895
0.000865,-0.9948438574523785,-0.1181404888772653,0.01,0.005591226998778958
0.0008659999999999999,-1.0067967663351085,-0.12395824359180589,0.01,0.005598649175548691
0.0008669999999999999,-0.9855619902848259,-0.11972533822799318,0.01,0.0056060588570713355
0.000868,-0.9997417613610519,-0.11603705443205364,0.01,0.0056134560643826634
0.000869,-0.9848952983331793,-0.12108958380577796,0.01,0.005620840818483029
0.00087,-0.9863343813848587,-0.12003313485992684,0.01,0.005628213140337435
0.0008709999999999999,-1.0129885522933386,-0.11742292014285034,0.01,0.005635573050875587
0.0008719999999999999,-1.0100431312693083,-0.1341512865977175,0.01,0.005642920570991959
0.000873,-1.0102423313781042,-0.12621617036218083,0.01,0.005650255721545844
0.000874,-0.9977292243940866,-0.13151430069860265,0.01,0.0056575785233614236
0.0008749999999999999,-0.999678858774992,-0.13735607975700373,0.01,0.005664888997227818
0.0008759999999999999,-0.9975242476046601,-0.1361505751366227,0.01,0.005672187163899152
0.000877,-1.0083271080938283,-0.13342303162434493,0.01,0.005679473044094607
0.000878,-0.9959285263408459,-0.13436615890736323,0.01,0.005686746658498489
0.000879,-0.9861489539023174,-0.13688480345331824,0.01,0.005694008027760275
0.0008799999999999999,-1.0135359471464573,-0.13018536346165366,0.01,0.0057012571724946864
0.000881,-1.0021379524364757,-0.13592839730661946,0.01,0.005708494113281732
0.000882,-0.9976899424549674,-0.13606327067353793,0.01,0.00571571887066678
0.000883,-1.0014705057858035,-0.1403998402594036,0.01,0.005722931465160607
0.0008839999999999999,-1.002141274447589,-0.15056449976531375,0.01,0.005730131917239461
0.0008849999999999999,-0.9824773601545473,-0.1362600601818744,0.01,0.005737320247345118
0.000886,-0.987329324952152,-0.150957433606872,0.01,0.005744496475884941
0.000887,-0.9916660505667385,-0.15641647342643664,0.01,0.005751660623231936
0.000888,-1.0077719956339146,-0.15200350886236866,0.01,0.005758812709724811
0.0008889999999999999,-0.9777439328002815,-0.15950219949844024,0.01,0.0057659527556680355
0.00089,-0.9965409733727761,-0.15508716639596415,0.01,0.005773080781331894
0.000891,-1.0059297594284067,-0.15710506479492437,0.01,0.005780196806952547
0.000892,-1.0035237728146884,-0.15652245542765233,0.01,0.0057873008527320885
0.0008929999999999999,-1.005043286191577,-0.16663675143693085,0.01,0.0057943929388385995
0.0008939999999999999,-0.9789346335603867,-0.14725808480493635,0.01,0.005801473085406211
0.000895,-0.9980881302432326,-0.15156421850223287,0.01,0.005808541312535157
0.000896,-0.9995068031705725,-0.16382843102525566,0.01,0.005815597640291832
0.000897,-1.0216661215931824,-0.17040072276698692,0.01,0.005822642088708849
0.0008979999999999999,-0.9927618974772273,-0.1656075549437752,0.01,0.005829674677785097
0.000899,-1.010714959570852,-0.16756143380511,0.01,0.005836695427485795
0.0009,-1.011429566337464,-0.17158692685550045,0.01,0.005843704357742553
0.000901,-0.99400442302036,-0.17726554525701657,0.01,0.005850701488453424
0.0009019999999999999,-1.0087640851718647,-0.1779773214860171,0.01,0.005857686839482964
0.0009029999999999999,-0.9917716504949408,-0.18679940815661722,0.01,0.005864660430662285
0.000904,-0.9889110691205151,-0.1750473943701735,0.01,0.005871622281789116
0.000905,-1.0180239492049088,-0.18490231438132654,0.01,0.005878572412627855
0.000906,-1.001491100348683,-0.17329953046376545,0.01,0.005885510842909627
0.0009069999999999999,-1.0158681796891116,-0.17692418455110054,0.01,0.005892437592332337
0.000908,-1.0007493398281475,-0.17853759941928418,0.01,0.005899352680560734
0.000909,-0.9910080202149377,-0.1927183518258859,0.01,0.005906256127226457
0.00091,-1.0137682736590523,-0.17794235940965225,0.01,0.005913147951928096
0.0009109999999999999,-0.982108401892611,-0.17966918326325218,0.01,0.0059200281742312465
0.0009119999999999999,-1.0032464113887936,-0.18703947201965107,0.01,0.0059268968136685675
0.000913,-1.0119756780003963,-0.17943166556512327,0.01,0.005933753889739833
0.000914,-1.0013931735198085,-0.19512735124571756,0.01,0.0059405994219119875
0.0009149999999999999,-0.992232252722751,-0.18359492037807879,0.01,0.005947433429619207
0.0009159999999999999,-1.0139293329602797,-0.18950679154830732,0.01,0.005954255932262945
0.000917,-1.0001426596114829,-0.19595142199374047,0.01,0.005961066949211997
0.000918,-1.0138981249627277,-0.1963049958275564,0.01,0.00596786649980255
0.000919,-0.988124538284755,-0.1935496367754197,0.01,0.0059746546033382355
0.0009199999999999999,-0.9986212710716735,-0.2019992786382122,0.01,0.005981431279090191
0.0009209999999999999,-1.004426848543134,-0.19981231412011247,0.01,0.00598819654629711
0.000922,-0.9898251352561893,-0.19562107632849698,0.01,0.005994950424165297
0.000923,-1.0130661125959783,-0.20894314833878225,0.01,0.006001692931868722
0.0009239999999999999,-1.0041168679360575,-0.2068241444226654,0.01,0.006008424088549078
0.0009249999999999999,-0.981724814329919,-0.2055328385747126,0.01,0.00601514391331583
0.000926,-1.0014306638046406,-0.20307998683030862,0.01,0.006021852425246275
0.000927,-0.9866243906914258,-0.21260979653035883,0.01,0.006028549643385591
0.000928,-0.9982426404967853,-0.21329923259995573,0.01,0.006035235586746894
0.0009289999999999999,-1.0071962496168474,-0.21294152048562076,0.01,0.0060419102743112935
0.0009299999999999999,-1.0026622137111407,-0.21967211402019773,0.01,0.006048573725027941
0.000931,-0.9994306595843361,-0.2116221159276178,0.01,0.006055225957814089
0.000932,-1.004300137156429,-0.21006486314947723,0.01,0.006061866991555143
0.0009329999999999999,-1.0084470172976023,-0.21717436524882122,0.01,0.006068496845104713
0.0009339999999999999,-1.0080239167809715,-0.20569400095360915,0.01,0.0060751155372846715
0.000935,-1.0150446793676369,-0.21695455942059005,0.01,0.006081723086885202
0.000936,-0.9991089673006115,-0.19559709183573024,0.01,0.006088319512664857
0.000937,-0.9962791915509516,-0.2121381309385151,0.01,0.0060949048333506055
0.0009379999999999999,-0.9927270009795127,-0.22558225505684235,0.01,0.006101479067637894
0.000939,-1.0182758624573094,-0.21941542340211467,0.01,0.006108042234190692
0.00094,-0.9921613227847058,-0.21469382600746778,0.01,0.00611459435164155
0.000941,-1.000391060727585,-0.22729506539603905,0.01,0.006121135438591648
0.0009419999999999999,-1.0145061595186724,-0.2329731666726399,0.01,0.006127665513610854
0.0009429999999999999,-0.9992416488755189,-0.22640531324787558,0.01,0.006134184595237771
0.000944,-0.9920740518883692,-0.22509234802775718,0.01,0.006140692701979795
0.000945,-0.994995792688175,-0.22473021827487216,0.01,0.006147189852313163
0.000946,-0.9929667276236765,-0.23123747717604065,0.01,0.006153676064683006
0.0009469999999999999,-0.9907666556489345,-0.22605964067759812,0.01,0.0061601513575034045
0.000948,-0.9912604274514005,-0.22921791680080172,0.01,0.0061666157491574395
0.000949,-1.0005745004884907,-0.23087999524356245,0.01,0.006173069257997241
0.00095,-1.0210423060849454,-0.23632495061895314,0.01,0.006179511902344047
0.0009509999999999999,-1.0078123157242314,-0.23315375560614002,0.01,0.006185943700488249
0.0009519999999999999,-0.9966540386161807,-0.23631161958520885,0.01,0.006192364670689447
0.000953,-1.0049087282137446,-0.23844361718294926,0.01,0.0061987748311765015
0.000954,-0.9933561779169106,-0.2374287906789749,0.01,0.006205174200147585
0.0009549999999999999,-0.9922318189501658,-0.23227278308604846,0.01,0.006211562795770232
0.0009559999999999999,-0.9997264438867084,-0.24225683737365777,0.01,0.006217940636181394
0.000957,-0.9814081289763189,-0.24763512461002155,0.01,0.006224307739487485
0.000958,-1.0099553294155148,-0.2400682491484513,0.01,0.006230664123764443
0.000959,-0.9908894166740617,-0.2524457798712813,0.01,0.006237009807057768
0.0009599999999999999,-1.0049258600345325,-0.2503642502273501,0.01,0.006243344807382587
0.0009609999999999999,-1.0080046631411113,-0.24858666934703355,0.01,0.006249669142723693
0.000962,-0.9943118473007498,-0.24854877063418343,0.01,0.006255982831035606
0.000963,-1.0063561376935197,-0.25230500720978966,0.01,0.006262285890242617
0.0009639999999999999,-0.9916071101828389,-0.25104071293771224,0.01,0.006268578338238842
0.0009649999999999999,-1.0118629368721823,-0.26221872631087395,0.01,0.006274860192888271
0.000966,-0.999844160659441,-0.2635554444177817,0.01,0.006281131472024823
0.000967,-1.008629299223035,-0.254910362101511,0.01,0.0062873921934523905
0.000968,-1.0025447805961623,-0.26400811903818816,0.01,0.006293642374944894
0.0009689999999999999,-1.0039141134165,-0.25811420934472845,0.01,0.006299882034246334
0.0009699999999999999,-1.0114796938110335,-0.2628415916655082,0.01,0.006306111189070835
0.000971,-0.993637203336982,-0.2494785250203378,0.01,0.0063123298571027015
0.000972,-1.012642435412008,-0.2767951077953833,0.01,0.006318538055996468
0.0009729999999999999,-1.0099908956695594,-0.2520146187408195,0.01,0.006324735803376945
0.0009739999999999999,-0.9912724883133774,-0.262979385723459,0.01,0.006330923116839274
0.000975,-0.990452596489922,-0.2650469850275765,0.01,0.006337100013948972
0.000976,-0.9935055472465922,-0.27151747079798905,0.01,0.006343266512241987
0.000977,-0.9967795940902434,-0.2617686150332878,0.01,0.006349422629224745
0.000978,-0.9773972746639275,-0.2661380738530493,0.01,0.006355568382374198
0.000979,-1.0122740541246182,-0.2794300056331048,0.01,0.006361703789137878
0.00098,-1.0076098818133987,-0.27168119468779134,0.01,0.006367828866933942
0.0009809999999999999,-1.0101127745402643,-0.28507292519107136,0.01,0.006373943633151224
0.000982,-0.9911854116755122,-0.28934148153890576,0.01,0.006380048105149286
0.000983,-0.997289900530758,-0.27996403161674416,0.01,0.006386142300258463
0.0009839999999999998,-0.9890601406732835,-0.2693970370609806,0.01,0.006392226235779913
0.000985,-0.9904423766774683,-0.27279773172215555,0.01,0.006398299928985671
0.000986,-1.002416249577798,-0.28804017142995875,0.01,0.006404363397118691
0.000987,-1.008353966684773,-0.27804650098151973,0.01,0.006410416657392902
0.000988,-1.0100844996530514,-0.285773154355122,0.01,0.0064164597269932505
0.0009889999999999999,-0.9780432628837358,-0.28581042680334073,0.01,0.0064224926230757534
0.00099,-0.9904817665299223,-0.28564732206126464,0.01,0.006428515362767545
0.000991,-0.9942246799080966,-0.29277253641217554,0.01,0.006434527963166926
0.000992,-1.0035433044202025,-0.2768801924813323,0.01,0.006440530441343413
0.000993,-1.0021339817076163,-0.2927035789071066,0.01,0.0064465228143377835
0.0009939999999999999,-1.0035909213576322,-0.2946751275123885,0.01,0.006452505099162131
0.000995,-1.0033878482855794,-0.29071016064947947,0.01,0.006458477312799905
0.000996,-1.0241849936860152,-0.2993461848955533,0.01,0.006464439472205966
0.000997,-1.000761994166313,-0.293646698442952,0.01,0.006470391594306629
0.000998,-1.0039713366673413,-0.2882084692941289,0.01,0.006476333695999715
0.0009989999999999999,-0.9972504367673288,-0.28713689206617626,0.01,0.006482265794154598
0.001,-0.9980516043683048,-0.2912013362285832,0.01,0.0064881879056122495
0.001001,-0.991612820066745,-0.2968808053492432,0.01,0.006494100047185293
0.0010019999999999999,-1.000276492804326,-0.296841842831547,0.01,0.006500002235658045
0.001003,-0.992175682077231,-0.3183514673264473,0.01,0.006505894487786567
0.001004,-1.025754430214887,-0.31400173036268053,0.01,0.00651177682029871
0.001005,-1.0111567708457434,-0.30165912005222056,0.01,0.006517649249894167
0.001006,-0.982885572029374,-0.30592785149046736,0.01,0.0065235117932445135
0.0010069999999999999,-1.01233518897718,-0.31196342894877077,0.01,0.00652936446699326
0.001008,-1.0029330476902523,-0.3130961047754329,0.01,0.006535207287755898
0.001009,-0.9930739646490541,-0.31245184505281876,0.01,0.006541040272119945
0.00101,-1.0089671960141195,-0.3151363910482293,0.01,0.006546863436644995
0.001011,-0.9929162550480923,-0.30595297774644553,0.01,0.006552676797862765
0.0010119999999999999,-1.0144225644598655,-0.3092031038086559,0.01,0.006558480372277137
0.001013,-1.0192750618373294,-0.3072381548460695,0.01,0.0065642741763642124
0.001014,-1.0134345230128052,-0.3133503718149074,0.01,0.006570058226572353
0.001015,-1.0166786741399765,-0.3092739044673467,0.01,0.006575832539322231
0.001016,-1.0003185937479377,-0.30936495298721023,0.01,0.006581597131006874
0.001017,-1.0033193933293456,-0.3291539267540858,0.01,0.006587352017991711
0.001018,-0.9968572240855569,-0.32850460180563046,0.01,0.00659309721661462
0.001019,-1.0104989447008643,-0.32395262041498407,0.01,0.006598832743185976
0.0010199999999999999,-0.9747124262856769,-0.31395634840159153,0.01,0.006604558613988693
0.001021,-1.0010962082832753,-0.31650790034372284,0.01,0.006610274845278275
0.001022,-1.000599173887038,-0.327875041350445,0.01,0.0066159814532828565
0.001023,-0.9955833986405466,-0.3342887986172041,0.01,0.0066216784542032555
0.001024,-1.0025759975367128,-0.34402429928308265,0.01,0.006627365864213014
0.0010249999999999999,-1.0064552078395914,-0.32815251288047326,0.01,0.006633043699458447
0.001026,-0.9992820145665468,-0.3371786933106147,0.01,0.0066387119760586855
0.001027,-0.9909522241991309,-0.3374228312678513,0.01,0.006644370710105724
0.001028,-0.9934824094791096,-0.32018899802860395,0.01,0.006650019917664469
0.001029,-0.9907191964612945,-0.3218331598156918,0.01,0.006655659614772777
0.0010299999999999999,-1.0057778069822407,-0.3249961755078548,0.01,0.00666128981744151
0.001031,-1.0078830171174955,-0.33770503825657466,0.01,0.006666910541654572
0.001032,-0.9800883292699868,-0.3444030369184412,0.01,0.006672521803368957
0.0010329999999999998,-1.002518897652019,-0.3343299923650871,0.01,0.006678123618514801
0.001034,-0.9953430625404707,-0.33150255374706833,0.01,0.006683716002995416
0.001035,-0.9927407816112436,-0.3388633451526394,0.01,0.006689298972687342
0.001036,-0.9859149764803099,-0.3404184825449882,0.01,0.006694872543440394
0.001037,0.9863677176651513,-0.3378239921612696,0.01,0.006683601714242683
0.0010379999999999999,0.995079307707608,-0.33957843717562275,0.01,0.006672349859504901
0.001039,0.9955470669498474,-0.33980227312737393,0.01,0.006661116947283512
0.00104,0.9968691931242079,-0.32719751329447355,0.01,0.006649902945688758
0.001041,0.9757576488472529,-0.3228249934026432,0.01,0.006638707822884568
0.001042,0.9989240390510319,-0.3229559057244823,0.01,0.006627531547088466
0.0010429999999999999,0.9709482673312452,-0.3414751122978184,0.01,0.006616374086571482
0.001044,1.002870933978982,-0.31717580464636097,0.01,0.006605235409658062
0.001045,1.0052684771527038,-0.3098475743465863,0.01,0.0065941154847259775
0.001046,1.005874223400721,-0.3173074940295457,0.01,0.006583014280206237
0.001047,0.9878491833615456,-0.31005274564914914,0.01,0.006571931764582995
0.0010479999999999999,1.0094504781835587,-0.30702957406908904,0.01,0.006560867906393461
0.001049,0.9912609273085036,-0.3151939663601732,0.01,0.006549822674227815
0.00105,0.987631728474866,-0.2997910221105094,0.01,0.006538796036729115
0.0010509999999999999,0.9901017102671991,-0.313729579527759,0.01,0.006527787962593208
0.001052,0.9914296173850574,-0.310884123837156,0.01,0.00651679842056864
0.001053,1.0016350943834447,-0.2859707812507525,0.01,0.006505827379456572
0.001054,1.0081601070405493,-0.31052746357206856,0.01,0.0064948748081106854
0.001055,0.9788994395452872,-0.3015237564378965,0.01,0.006483940675437098
0.0010559999999999999,0.9945072296233748,-0.2942022847818528,0.01,0.0064730249503942745
0.001057,1.0089397165129232,-0.2938402644382441,0.01,0.006462127601992937
0.001058,1.0019619494276404,-0.2855906462655281,0.01,0.006451248599295979
0.001059,1.0050177328946694,-0.2879009266491116,0.01,0.006440387911418377
0.00106,0.9849532903041652,-0.2894365740209192,0.01,0.0064295455075271
0.0010609999999999999,1.009487374131371,-0.2812752010387514,0.01,0.006418721356841027
0.001062,0.9843105582550182,-0.28015157937576374,0.01,0.006407915428630857
0.001063,1.0019007146402914,-0.28413697941910654,0.01,0.006397127692219021
0.001064,1.01361257390888,-0.27997355380900724,0.01,0.006386358116979594
0.001065,1.0187935038984697,-0.2620290236277844,0.01,0.006375606672338214
0.0010659999999999999,1.0051153655004632,-0.27450793450270694,0.01,0.006364873327771988
0.001067,1.0088096920195828,-0.2630526448476827,0.01,0.00635415805280941
0.001068,0.9939366836582825,-0.27912210372481955,0.01,0.006343460817030269
0.0010689999999999999,0.9951855586776408,-0.26779313236898517,0.01,0.006332781590065572
0.00107,1.0116942337138757,-0.27290675472967785,0.01,0.006322120341597448
0.001071,1.0000160638247246,-0.2712968023235898,0.01,0.006311477041359068
0.001072,0.99872686176139,-0.26633582810281536,0.01,0.006300851659134557
0.001073,0.9858944189981292,-0.2582781857442428,0.01,0.00629024416475891
0.0010739999999999999,1.0015059097789474,-0.262180831859886,0.01,0.006279654528117902
0.001075,1.0064586340708264,-0.2527276598235914,0.01,0.006269082719148006
0.001076,0.9920583052475955,-0.2541407656680731,0.01,0.00625852870783631
0.001077,0.9949292017755127,-0.2552207638023768,0.01,0.006247992464220423
0.001078,1.0158045659602088,-0.2489530079246277,0.01,0.006237473958388403
0.0010789999999999999,1.0017826614914886,-0.2542772577850438,0.01,0.006226973160478658
0.00108,0.99711406354415,-0.2430721923338193,0.01,0.0062164900406798725
0.001081,0.9886301721066066,-0.2456347726973199,0.01,0.006206024569230916
0.0010819999999999998,0.9938042096871895,-0.2457982141036151,0.01,0.006195576716420763
0.001083,0.9975000374895849,-0.23831694539967305,0.01,0.006185146452588405
0.001084,1.0136912785121373,-0.2375681443510317,0.01,0.0061747337481227686
0.001085,0.9938950530181775,-0.23266152466821394,0.01,0.006164338573462628
0.001086,1.0179433576746606,-0.22994177879936106,0.01,0.00615396089909653
0.0010869999999999999,0.9907131218304914,-0.22795293026136906,0.01,0.006143600695562698
0.001088,0.9964241319517395,-0.23388582600759794,0.01,0.006133257933448956
0.001089,1.0084354364791093,-0.20882256688932072,0.01,0.006122932583392644
0.00109,0.9975980506886492,-0.2246040483002335,0.01,0.006112624616080535
0.001091,0.9916973795759939,-0.2323301807378362,0.01,0.00610233400224875
0.0010919999999999999,0.9986815658851833,-0.21418791239909207,0.01,0.006092060712682675
0.001093,1.0044871249342893,-0.20977214843797753,0.01,0.006081804718216879
0.001094,0.9828426578515095,-0.21067097836551163,0.01,0.006071565989735032
0.001095,0.9975146365425133,-0.20753306192891435,0.01,0.006061344498169822
0.001096,0.9989066337554835,-0.21281414562170728,0.01,0.006051140214502869
0.0010969999999999999,0.9959625224007433,-0.20615052325130417,0.01,0.006040953109764649
0.001098,1.00735356066379,-0.2045619444633714,0.01,0.006030783155034405
0.001099,0.9943144783048412,-0.19104116566658483,0.01,0.0060206303214400715
0.0010999999999999998,0.9963548515141366,-0.20328702083815586,0.01,0.006010494580158185
0.001101,1.0003764258736252,-0.19908211179060573,0.01,0.006000375902413812
0.001102,1.0072884909431545,-0.20195406699855334,0.01,0.005990274259480455
0.001103,0.9977883738235229,-0.18604832127180296,0.01,0.005980189622679983
0.001104,1.0151659727090176,-0.19435070189096373,0.01,0.005970121963382542
0.0011049999999999999,0.9909228169997627,-0.18849095535578864,0.01,0.005960071253006477
0.001106,1.012865143523341,-0.19418337305352354,0.01,0.0059500374630182505
0.001107,0.9914217844888934,-0.19123438101039744,0.01,0.005940020564932361
0.001108,0.9983693351802413,-0.19047997582240855,0.01,0.005930020530311263
0.001109,1.0036404618536754,-0.17855563994482995,0.01,0.0059200373307652845
0.0011099999999999999,1.020548398612597,-0.18659233012746865,0.01,0.005910070937952548
0.001111,1.008958261466531,-0.17036697713127735,0.01,0.005900121323578891
0.001112,0.9959413715044305,-0.1842987008673393,0.01,0.005890188459397781
0.001113,1.0129911911559173,-0.17134763317965135,0.01,0.005880272317210243
0.001114,0.9978629509510629,-0.17303959607152372,0.01,0.005870372868864771
0.0011149999999999999,0.9920855414370036,-0.1769398519775715,0.01,0.005860490086257255
0.001116,1.0044868469178667,-0.16650792338823453,0.01,0.005850623941330896
0.001117,1.000944708480333,-0.16299172505904386,0.01,0.00584077440607613
0.0011179999999999999,1.0095366636726324,-0.16912703460605732,0.01,0.005830941452530548
0.001119,0.9945026163585269,-0.1634106008290393,0.01,0.0058211250527788125
0.00112,1.0038150349766093,-0.16939773480746853,0.01,0.005811325178952585
0.001121,1.0063454933283478,-0.15776346140495462,0.01,0.005801541803230443
0.001122,1.0027804555955069,-0.15901156438967715,0.01,0.005791774897837799
0.0011229999999999999,0.9997101646790865,-0.1471644577335551,0.01,0.005782024435046827
0.001124,0.99302381625909,-0.1543107451602192,0.01,0.005772290387176377
0.001125,1.0090375179135538,-0.159587565562458,0.01,0.005762572726591905
0.001126,1.0013722450031244,-0.15053763632693976,0.01,0.005752871425705387
0.001127,1.0049630397250886,-0.14886283820706958,0.01,0.005743186456975243
0.0011279999999999999,0.9964922175913941,-0.15039063120599558,0.01,0.005733517792906261
0.001129,1.0001301169074215,-0.15896496600720042,0.01,0.005723865406049517
0.00113,0.9896277200829529,-0.14640007773178318,0.01,0.005714229269002296
0.0011309999999999998,1.000855252951358,-0.14210627384868604,0.01,0.005704609354408015
0.001132,1.007652103236543,-0.13609453685060083,0.01,0.0056950056349561505
0.001133,1.0009299328607983,-0.12332426578471789,0.01,0.0056854180833821495
0.001134,1.0085939281051823,-0.1411752048124436,0.01,0.005675846672467365
0.001135,1.0031291048212267,-0.13488063522542387,0.01,0.005666291375038969
0.0011359999999999999,1.0136385663001932,-0.126452392326067,0.01,0.0056567521639698795
0.001137,0.998099503678472,-0.12500974479802424,0.01,0.005647229012178684
0.001138,0.9836136977344709,-0.12056207789439059,0.01,0.005637721892629562
0.001139,1.0043248822908557,-0.1082322966805416,0.01,0.0056282307783322065
0.00114,0.9983481051212244,-0.11596302819299455,0.01,0.005618755642341748
0.0011409999999999999,0.9902570661771734,-0.12074519454984366,0.01,0.005609296457758681
0.001142,1.0065126535792277,-0.12381633480526513,0.01,0.005599853197728784
0.001143,1.0026432913925463,-0.11602820842324246,0.01,0.005590425835443045
0.001144,1.0044533860193463,-0.10892887682676503,0.01,0.005581014344137585
0.001145,0.9966762404921331,-0.11328472543881171,0.01,0.005571618697093583
0.0011459999999999999,1.0019704716424775,-0.111408738832563,0.01,0.005562238867637196
0.001147,1.0025433904415542,-0.1115957295225597,0.01,0.005552874829139491
0.001148,1.017746551065417,-0.10560580253459002,0.01,0.00554352655501636
0.0011489999999999998,0.9931604023554131,-0.11078888961106097,0.01,0.005534194018728454
0.00115,0.999895058004426,-0.10393652727636025,0.01,0.0055248771937811
0.001151,1.0036385981226965,-0.09914526594466931,0.01,0.0055155760537242285
0.001152,0.982752130739046,-0.09620414438945625,0.01,0.005506290572152303
0.001153,0.9839703163257181,-0.0999268692152147,0.01,0.005497020722704235
0.0011539999999999999,1.021658183708278,-0.09392084791858583,0.01,0.005487766479063318
0.001155,0.9823288104633833,-0.09562007234526304,0.01,0.005478527814957151
0.001156,1.0057492914465527,-0.09068962521863226,0.01,0.00546930470415756
0.001157,0.9915177459393543,-0.09237587371390431,0.01,0.005460097120480527
0.001158,0.9923683989724887,-0.09105792393803418,0.01,0.005450905037786115
0.0011589999999999999,0.9801747509572766,-0.0832209836653783,0.01,0.005441728429978395
0.00116,0.9909926142767466,-0.09069007431664604,0.01,0.005432567271005367
0.001161,1.007843786155037,-0.08139273906188815,0.01,0.005423421534858893
0.001162,0.9861125715908349,-0.07881648675891367,0.01,0.005414291195574619
0.001163,1.0059542688034178,-0.08616324317464533,0.01,0.0054051762272319
0.0011639999999999999,1.0031329774934858,-0.0829111617596048,0.01,0.005396076603953732
0.001165,1.0201830229935238,-0.0848593442522416,0.01,0.005386992299906672
0.001166,0.9952546641674228,-0.07676996781466973,0.01,0.005377923289300769
0.0011669999999999999,1.012634140392028,-0.07470971920947067,0.01,0.0053688695463894875
